Entry_No.,Car_Id,Car_Name,Car_Type_Id,Car_Type,Start_Date,End_Date,City_ID,City_Name
5846,4,Kia Telluride,2,SEDAN,19-05-2021,06-10-2021,4,DELHI
5847,1,Chevrolet Corvette,1,SUV,19-02-2021,21-11-2021,1,KOLKATA
5848,4,Kia Telluride,1,SUV,27-04-2021,27-09-2021,4,DELHI
5849,5,Mazda CX-5,3,HATCHBACK,14-02-2021,16-11-2021,4,DELHI
5850,1,Chevrolet Corvette,3,HATCHBACK,17-07-2021,16-10-2021,2,MUMBAI
5851,5,Mazda CX-5,1,SUV,05-04-2021,06-08-2021,2,MUMBAI
5852,5,Mazda CX-5,3,HATCHBACK,04-07-2021,04-11-2021,1,KOLKATA
5853,6,Porsche 718,3,HATCHBACK,24-03-2021,06-07-2021,4,DELHI
5854,2,Honda Accord,1,SUV,02-07-2021,18-09-2021,4,DELHI
5855,2,Honda Accord,2,SEDAN,22-03-2021,04-09-2021,3,CHENNAI
5856,2,Honda Accord,1,SUV,12-07-2021,26-09-2021,4,DELHI
5857,1,Chevrolet Corvette,1,SUV,03-07-2021,24-07-2021,4,DELHI
5858,8,Ram 1500,3,HATCHBACK,19-02-2021,16-07-2021,3,CHENNAI
5859,5,Mazda CX-5,2,SEDAN,26-04-2021,25-07-2021,2,MUMBAI
5860,2,Honda Accord,2,SEDAN,29-05-2021,31-08-2021,3,CHENNAI
5861,3,Jeep Gladiator,1,SUV,29-05-2021,02-08-2021,3,CHENNAI
5862,1,Chevrolet Corvette,1,SUV,27-01-2021,14-11-2021,3,CHENNAI
5863,5,Mazda CX-5,2,SEDAN,19-06-2021,01-09-2021,4,DELHI
5864,3,Jeep Gladiator,2,SEDAN,15-03-2021,17-09-2021,2,MUMBAI
5865,8,Ram 1500,2,SEDAN,14-03-2021,29-07-2021,2,MUMBAI
5866,8,Ram 1500,2,SEDAN,02-05-2021,27-08-2021,3,CHENNAI
5867,6,Porsche 718,2,SEDAN,18-04-2021,08-12-2021,4,DELHI
5868,2,Honda Accord,3,HATCHBACK,04-03-2021,05-11-2021,3,CHENNAI
5869,2,Honda Accord,2,SEDAN,30-06-2021,07-07-2021,2,MUMBAI
5870,3,Jeep Gladiator,3,HATCHBACK,27-04-2021,13-07-2021,3,CHENNAI
5871,6,Porsche 718,2,SEDAN,20-02-2021,23-07-2021,1,KOLKATA
5872,5,Mazda CX-5,1,SUV,16-03-2021,30-09-2021,3,CHENNAI
5873,7,Porsche Macan,2,SEDAN,04-05-2021,14-09-2021,4,DELHI
5874,2,Honda Accord,2,SEDAN,13-07-2021,05-11-2021,4,DELHI
5875,5,Mazda CX-5,2,SEDAN,11-05-2021,19-09-2021,1,KOLKATA
5876,2,Honda Accord,1,SUV,26-06-2021,16-10-2021,3,CHENNAI
5877,2,Honda Accord,3,HATCHBACK,06-01-2021,20-10-2021,4,DELHI
5878,8,Ram 1500,1,SUV,03-06-2021,31-07-2021,1,KOLKATA
5879,8,Ram 1500,3,HATCHBACK,11-02-2021,12-11-2021,2,MUMBAI
5880,1,Chevrolet Corvette,2,SEDAN,06-04-2021,02-11-2021,2,MUMBAI
5881,1,Chevrolet Corvette,2,SEDAN,20-04-2021,22-09-2021,3,CHENNAI
5882,3,Jeep Gladiator,2,SEDAN,05-07-2021,02-07-2021,1,KOLKATA
5883,2,Honda Accord,3,HATCHBACK,23-01-2021,27-08-2021,2,MUMBAI
5884,5,Mazda CX-5,1,SUV,19-01-2021,10-12-2021,2,MUMBAI
5885,3,Jeep Gladiator,1,SUV,02-04-2021,21-08-2021,1,KOLKATA
5886,2,Honda Accord,3,HATCHBACK,10-07-2021,02-08-2021,4,DELHI
5887,6,Porsche 718,3,HATCHBACK,25-02-2021,03-12-2021,4,DELHI
5888,2,Honda Accord,2,SEDAN,17-03-2021,07-10-2021,1,KOLKATA
5889,4,Kia Telluride,1,SUV,22-06-2021,24-07-2021,2,MUMBAI
5890,3,Jeep Gladiator,3,HATCHBACK,04-02-2021,30-09-2021,1,KOLKATA
5891,2,Honda Accord,2,SEDAN,19-06-2021,14-12-2021,2,MUMBAI
5892,8,Ram 1500,1,SUV,09-06-2021,12-08-2021,2,MUMBAI
5893,2,Honda Accord,1,SUV,26-02-2021,23-10-2021,1,KOLKATA
5894,5,Mazda CX-5,2,SEDAN,03-05-2021,12-09-2021,2,MUMBAI
5895,1,Chevrolet Corvette,3,HATCHBACK,25-05-2021,04-12-2021,3,CHENNAI
5896,8,Ram 1500,3,HATCHBACK,03-03-2021,20-08-2021,1,KOLKATA
5897,8,Ram 1500,3,HATCHBACK,07-07-2021,23-09-2021,3,CHENNAI
5898,2,Honda Accord,3,HATCHBACK,27-03-2021,30-08-2021,2,MUMBAI
5899,1,Chevrolet Corvette,3,HATCHBACK,06-01-2021,01-10-2021,4,DELHI
5900,5,Mazda CX-5,1,SUV,10-03-2021,06-11-2021,3,CHENNAI
5901,1,Chevrolet Corvette,2,SEDAN,31-01-2021,06-07-2021,2,MUMBAI
5902,6,Porsche 718,2,SEDAN,15-04-2021,24-08-2021,4,DELHI
5903,3,Jeep Gladiator,2,SEDAN,14-06-2021,15-07-2021,3,CHENNAI
5904,7,Porsche Macan,3,HATCHBACK,21-03-2021,20-07-2021,1,KOLKATA
5905,8,Ram 1500,2,SEDAN,23-04-2021,20-07-2021,2,MUMBAI
5906,8,Ram 1500,3,HATCHBACK,04-05-2021,16-10-2021,4,DELHI
5907,8,Ram 1500,2,SEDAN,11-05-2021,18-12-2021,3,CHENNAI
5908,1,Chevrolet Corvette,2,SEDAN,31-03-2021,03-11-2021,1,KOLKATA
5909,6,Porsche 718,2,SEDAN,16-06-2021,19-11-2021,2,MUMBAI
5910,2,Honda Accord,2,SEDAN,19-04-2021,10-11-2021,2,MUMBAI
5911,6,Porsche 718,1,SUV,03-03-2021,25-07-2021,2,MUMBAI
5912,5,Mazda CX-5,3,HATCHBACK,22-06-2021,10-07-2021,3,CHENNAI
5913,5,Mazda CX-5,1,SUV,27-03-2021,27-10-2021,2,MUMBAI
5914,1,Chevrolet Corvette,2,SEDAN,06-07-2021,14-08-2021,4,DELHI
5915,6,Porsche 718,2,SEDAN,19-02-2021,24-10-2021,3,CHENNAI
5916,8,Ram 1500,1,SUV,15-04-2021,05-11-2021,4,DELHI
5917,5,Mazda CX-5,3,HATCHBACK,21-03-2021,13-12-2021,2,MUMBAI
5918,3,Jeep Gladiator,2,SEDAN,02-05-2021,13-09-2021,2,MUMBAI
5919,8,Ram 1500,2,SEDAN,06-05-2021,14-07-2021,3,CHENNAI
5920,7,Porsche Macan,1,SUV,01-05-2021,12-12-2021,3,CHENNAI
5921,7,Porsche Macan,2,SEDAN,13-01-2021,21-11-2021,3,CHENNAI
5922,1,Chevrolet Corvette,3,HATCHBACK,18-04-2021,30-07-2021,1,KOLKATA
5923,6,Porsche 718,1,SUV,27-03-2021,28-07-2021,4,DELHI
5924,2,Honda Accord,3,HATCHBACK,15-05-2021,19-08-2021,1,KOLKATA
5925,2,Honda Accord,3,HATCHBACK,29-05-2021,03-11-2021,2,MUMBAI
5926,8,Ram 1500,2,SEDAN,06-04-2021,26-10-2021,3,CHENNAI
5927,6,Porsche 718,1,SUV,26-03-2021,31-10-2021,1,KOLKATA
5928,5,Mazda CX-5,1,SUV,23-03-2021,23-07-2021,1,KOLKATA
5929,7,Porsche Macan,3,HATCHBACK,03-02-2021,25-07-2021,2,MUMBAI
5930,6,Porsche 718,2,SEDAN,13-03-2021,17-09-2021,2,MUMBAI
5931,5,Mazda CX-5,3,HATCHBACK,02-02-2021,24-10-2021,3,CHENNAI
5932,7,Porsche Macan,3,HATCHBACK,15-02-2021,20-09-2021,4,DELHI
5933,8,Ram 1500,2,SEDAN,13-03-2021,12-08-2021,3,CHENNAI
5934,7,Porsche Macan,2,SEDAN,01-07-2021,08-09-2021,4,DELHI
5935,7,Porsche Macan,2,SEDAN,03-01-2021,02-11-2021,1,KOLKATA
5936,3,Jeep Gladiator,3,HATCHBACK,31-05-2021,05-11-2021,3,CHENNAI
5937,4,Kia Telluride,3,HATCHBACK,09-04-2021,05-10-2021,3,CHENNAI
5938,7,Porsche Macan,1,SUV,03-06-2021,03-11-2021,3,CHENNAI
5939,2,Honda Accord,1,SUV,20-04-2021,03-09-2021,3,CHENNAI
5940,5,Mazda CX-5,3,HATCHBACK,03-05-2021,16-09-2021,2,MUMBAI
5941,2,Honda Accord,3,HATCHBACK,15-02-2021,30-09-2021,1,KOLKATA
5942,5,Mazda CX-5,2,SEDAN,23-05-2021,25-09-2021,2,MUMBAI
5943,7,Porsche Macan,3,HATCHBACK,19-01-2021,09-09-2021,2,MUMBAI
5944,1,Chevrolet Corvette,1,SUV,05-04-2021,20-09-2021,1,KOLKATA
5945,1,Chevrolet Corvette,1,SUV,03-02-2021,16-12-2021,3,CHENNAI
5946,3,Jeep Gladiator,1,SUV,10-07-2021,07-11-2021,2,MUMBAI
5947,1,Chevrolet Corvette,3,HATCHBACK,08-04-2021,20-08-2021,2,MUMBAI
5948,5,Mazda CX-5,2,SEDAN,08-02-2021,28-10-2021,3,CHENNAI
5949,4,Kia Telluride,1,SUV,13-06-2021,26-08-2021,3,CHENNAI
5950,1,Chevrolet Corvette,1,SUV,19-05-2021,08-08-2021,2,MUMBAI
5951,3,Jeep Gladiator,3,HATCHBACK,27-04-2021,28-10-2021,1,KOLKATA
5952,4,Kia Telluride,3,HATCHBACK,22-02-2021,17-12-2021,4,DELHI
5953,7,Porsche Macan,1,SUV,11-04-2021,24-08-2021,2,MUMBAI
5954,6,Porsche 718,1,SUV,25-03-2021,05-10-2021,1,KOLKATA
5955,7,Porsche Macan,1,SUV,12-01-2021,28-07-2021,3,CHENNAI
5956,4,Kia Telluride,3,HATCHBACK,14-02-2021,22-10-2021,1,KOLKATA
5957,7,Porsche Macan,2,SEDAN,08-02-2021,05-11-2021,3,CHENNAI
5958,1,Chevrolet Corvette,1,SUV,27-03-2021,09-09-2021,1,KOLKATA
5959,8,Ram 1500,3,HATCHBACK,05-04-2021,26-10-2021,2,MUMBAI
5960,7,Porsche Macan,2,SEDAN,20-02-2021,24-07-2021,1,KOLKATA
5961,6,Porsche 718,2,SEDAN,30-03-2021,10-11-2021,2,MUMBAI
5962,4,Kia Telluride,3,HATCHBACK,06-03-2021,04-08-2021,4,DELHI
5963,2,Honda Accord,3,HATCHBACK,25-03-2021,24-11-2021,2,MUMBAI
5964,2,Honda Accord,1,SUV,28-05-2021,16-09-2021,3,CHENNAI
5965,5,Mazda CX-5,1,SUV,30-05-2021,21-09-2021,3,CHENNAI
5966,2,Honda Accord,2,SEDAN,16-03-2021,11-12-2021,1,KOLKATA
5967,7,Porsche Macan,3,HATCHBACK,29-03-2021,17-07-2021,3,CHENNAI
5968,7,Porsche Macan,1,SUV,10-03-2021,10-08-2021,2,MUMBAI
5969,6,Porsche 718,3,HATCHBACK,15-04-2021,08-09-2021,4,DELHI
5970,8,Ram 1500,1,SUV,15-05-2021,12-09-2021,1,KOLKATA
5971,4,Kia Telluride,2,SEDAN,13-01-2021,25-09-2021,1,KOLKATA
5972,4,Kia Telluride,1,SUV,28-05-2021,12-10-2021,1,KOLKATA
5973,2,Honda Accord,2,SEDAN,21-05-2021,06-09-2021,2,MUMBAI
5974,8,Ram 1500,3,HATCHBACK,06-03-2021,07-10-2021,4,DELHI
5975,5,Mazda CX-5,1,SUV,04-06-2021,21-08-2021,1,KOLKATA
5976,6,Porsche 718,3,HATCHBACK,28-05-2021,22-10-2021,2,MUMBAI
5977,3,Jeep Gladiator,3,HATCHBACK,09-07-2021,12-12-2021,3,CHENNAI
5978,2,Honda Accord,1,SUV,23-02-2021,06-08-2021,3,CHENNAI
5979,6,Porsche 718,1,SUV,27-04-2021,07-09-2021,1,KOLKATA
5980,6,Porsche 718,1,SUV,03-01-2021,18-12-2021,4,DELHI
5981,3,Jeep Gladiator,3,HATCHBACK,25-02-2021,27-11-2021,4,DELHI
5982,2,Honda Accord,2,SEDAN,05-02-2021,11-12-2021,2,MUMBAI
5983,8,Ram 1500,3,HATCHBACK,08-04-2021,26-09-2021,2,MUMBAI
5984,4,Kia Telluride,1,SUV,24-02-2021,06-10-2021,2,MUMBAI
5985,6,Porsche 718,1,SUV,17-01-2021,01-08-2021,1,KOLKATA
5986,6,Porsche 718,1,SUV,01-04-2021,26-08-2021,4,DELHI
5987,6,Porsche 718,1,SUV,18-05-2021,06-07-2021,1,KOLKATA
5988,1,Chevrolet Corvette,1,SUV,29-03-2021,06-08-2021,3,CHENNAI
5989,6,Porsche 718,1,SUV,12-01-2021,21-09-2021,1,KOLKATA
5990,2,Honda Accord,1,SUV,26-04-2021,02-09-2021,4,DELHI
5991,8,Ram 1500,3,HATCHBACK,03-03-2021,10-07-2021,3,CHENNAI
5992,2,Honda Accord,1,SUV,15-07-2021,04-12-2021,3,CHENNAI
5993,3,Jeep Gladiator,2,SEDAN,18-04-2021,02-08-2021,4,DELHI
5994,5,Mazda CX-5,3,HATCHBACK,24-03-2021,17-12-2021,3,CHENNAI
5995,2,Honda Accord,3,HATCHBACK,25-06-2021,01-12-2021,4,DELHI
5996,6,Porsche 718,1,SUV,01-06-2021,04-09-2021,4,DELHI
5997,3,Jeep Gladiator,2,SEDAN,18-03-2021,05-11-2021,2,MUMBAI
5998,3,Jeep Gladiator,1,SUV,06-07-2021,06-07-2021,4,DELHI
5999,1,Chevrolet Corvette,1,SUV,30-01-2021,11-07-2021,4,DELHI
6000,2,Honda Accord,2,SEDAN,07-05-2021,19-09-2021,4,DELHI
6001,4,Kia Telluride,2,SEDAN,25-03-2021,27-08-2021,2,MUMBAI
6002,1,Chevrolet Corvette,3,HATCHBACK,27-06-2021,19-11-2021,4,DELHI
6003,8,Ram 1500,3,HATCHBACK,16-07-2021,26-10-2021,3,CHENNAI
6004,6,Porsche 718,2,SEDAN,10-04-2021,13-08-2021,1,KOLKATA
6005,6,Porsche 718,3,HATCHBACK,12-02-2021,26-08-2021,2,MUMBAI
6006,3,Jeep Gladiator,3,HATCHBACK,03-05-2021,23-09-2021,4,DELHI
6007,4,Kia Telluride,1,SUV,21-02-2021,15-08-2021,1,KOLKATA
6008,6,Porsche 718,1,SUV,29-05-2021,22-11-2021,1,KOLKATA
6009,7,Porsche Macan,3,HATCHBACK,07-01-2021,05-08-2021,1,KOLKATA
6010,6,Porsche 718,2,SEDAN,12-04-2021,24-10-2021,4,DELHI
6011,1,Chevrolet Corvette,2,SEDAN,17-04-2021,06-11-2021,4,DELHI
6012,6,Porsche 718,1,SUV,25-01-2021,21-07-2021,2,MUMBAI
6013,7,Porsche Macan,2,SEDAN,23-05-2021,10-12-2021,1,KOLKATA
6014,8,Ram 1500,3,HATCHBACK,12-01-2021,01-10-2021,1,KOLKATA
6015,7,Porsche Macan,1,SUV,31-01-2021,11-07-2021,2,MUMBAI
6016,4,Kia Telluride,3,HATCHBACK,19-06-2021,11-11-2021,2,MUMBAI
6017,5,Mazda CX-5,2,SEDAN,04-07-2021,11-07-2021,4,DELHI
6018,2,Honda Accord,1,SUV,10-03-2021,24-07-2021,3,CHENNAI
6019,3,Jeep Gladiator,1,SUV,13-05-2021,13-10-2021,3,CHENNAI
6020,5,Mazda CX-5,3,HATCHBACK,21-04-2021,16-10-2021,1,KOLKATA
6021,5,Mazda CX-5,2,SEDAN,24-06-2021,01-09-2021,2,MUMBAI
6022,6,Porsche 718,3,HATCHBACK,10-07-2021,31-08-2021,2,MUMBAI
6023,4,Kia Telluride,1,SUV,09-07-2021,24-07-2021,2,MUMBAI
6024,1,Chevrolet Corvette,3,HATCHBACK,28-06-2021,01-11-2021,3,CHENNAI
6025,4,Kia Telluride,2,SEDAN,18-03-2021,11-12-2021,2,MUMBAI
6026,5,Mazda CX-5,3,HATCHBACK,14-02-2021,30-08-2021,3,CHENNAI
6027,4,Kia Telluride,1,SUV,26-02-2021,09-11-2021,4,DELHI
6028,7,Porsche Macan,2,SEDAN,27-03-2021,26-09-2021,1,KOLKATA
6029,2,Honda Accord,3,HATCHBACK,22-03-2021,13-12-2021,3,CHENNAI
6030,1,Chevrolet Corvette,2,SEDAN,02-05-2021,16-09-2021,1,KOLKATA
6031,2,Honda Accord,3,HATCHBACK,12-04-2021,10-10-2021,4,DELHI
6032,5,Mazda CX-5,2,SEDAN,24-04-2021,28-10-2021,3,CHENNAI
6033,8,Ram 1500,2,SEDAN,02-04-2021,15-08-2021,2,MUMBAI
6034,8,Ram 1500,2,SEDAN,13-07-2021,08-09-2021,2,MUMBAI
6035,6,Porsche 718,3,HATCHBACK,29-01-2021,25-08-2021,4,DELHI
6036,4,Kia Telluride,3,HATCHBACK,28-06-2021,05-10-2021,4,DELHI
6037,1,Chevrolet Corvette,3,HATCHBACK,28-06-2021,01-10-2021,2,MUMBAI
6038,3,Jeep Gladiator,1,SUV,11-06-2021,16-10-2021,3,CHENNAI
6039,3,Jeep Gladiator,3,HATCHBACK,26-02-2021,01-09-2021,4,DELHI
6040,8,Ram 1500,3,HATCHBACK,08-05-2021,09-09-2021,4,DELHI
6041,7,Porsche Macan,2,SEDAN,26-04-2021,02-11-2021,3,CHENNAI
6042,4,Kia Telluride,3,HATCHBACK,21-03-2021,15-07-2021,3,CHENNAI
6043,4,Kia Telluride,3,HATCHBACK,21-04-2021,29-10-2021,1,KOLKATA
6044,5,Mazda CX-5,3,HATCHBACK,25-01-2021,08-08-2021,3,CHENNAI
6045,3,Jeep Gladiator,3,HATCHBACK,14-04-2021,24-10-2021,3,CHENNAI
6046,1,Chevrolet Corvette,1,SUV,26-05-2021,25-09-2021,3,CHENNAI
6047,4,Kia Telluride,1,SUV,20-01-2021,01-07-2021,3,CHENNAI
6048,1,Chevrolet Corvette,3,HATCHBACK,14-07-2021,28-11-2021,3,CHENNAI
6049,4,Kia Telluride,2,SEDAN,25-03-2021,08-11-2021,4,DELHI
6050,5,Mazda CX-5,3,HATCHBACK,31-01-2021,17-08-2021,2,MUMBAI
6051,4,Kia Telluride,1,SUV,25-01-2021,10-12-2021,1,KOLKATA
6052,4,Kia Telluride,1,SUV,05-01-2021,18-07-2021,2,MUMBAI
6053,7,Porsche Macan,2,SEDAN,10-07-2021,12-07-2021,4,DELHI
6054,7,Porsche Macan,2,SEDAN,07-02-2021,04-11-2021,3,CHENNAI
6055,8,Ram 1500,3,HATCHBACK,27-01-2021,10-09-2021,2,MUMBAI
6056,3,Jeep Gladiator,1,SUV,08-05-2021,05-11-2021,1,KOLKATA
6057,6,Porsche 718,1,SUV,16-04-2021,11-10-2021,4,DELHI
6058,6,Porsche 718,2,SEDAN,16-05-2021,17-12-2021,4,DELHI
6059,1,Chevrolet Corvette,3,HATCHBACK,20-03-2021,06-10-2021,1,KOLKATA
6060,7,Porsche Macan,1,SUV,12-06-2021,20-10-2021,1,KOLKATA
6061,4,Kia Telluride,1,SUV,02-05-2021,18-11-2021,3,CHENNAI
6062,6,Porsche 718,3,HATCHBACK,11-07-2021,21-11-2021,2,MUMBAI
6063,3,Jeep Gladiator,3,HATCHBACK,28-06-2021,16-11-2021,2,MUMBAI
6064,7,Porsche Macan,3,HATCHBACK,22-05-2021,25-07-2021,3,CHENNAI
6065,6,Porsche 718,3,HATCHBACK,11-05-2021,18-10-2021,2,MUMBAI
6066,2,Honda Accord,3,HATCHBACK,14-04-2021,22-09-2021,1,KOLKATA
6067,5,Mazda CX-5,1,SUV,27-04-2021,15-12-2021,4,DELHI
6068,5,Mazda CX-5,1,SUV,13-04-2021,14-11-2021,2,MUMBAI
6069,5,Mazda CX-5,3,HATCHBACK,24-04-2021,12-07-2021,2,MUMBAI
6070,4,Kia Telluride,3,HATCHBACK,15-04-2021,20-07-2021,4,DELHI
6071,7,Porsche Macan,2,SEDAN,20-02-2021,02-09-2021,4,DELHI
6072,2,Honda Accord,3,HATCHBACK,01-04-2021,30-09-2021,3,CHENNAI
6073,7,Porsche Macan,1,SUV,22-03-2021,22-09-2021,2,MUMBAI
6074,5,Mazda CX-5,2,SEDAN,31-01-2021,11-09-2021,4,DELHI
6075,7,Porsche Macan,3,HATCHBACK,14-05-2021,23-09-2021,4,DELHI
6076,6,Porsche 718,1,SUV,15-03-2021,12-11-2021,1,KOLKATA
6077,7,Porsche Macan,3,HATCHBACK,08-05-2021,01-10-2021,2,MUMBAI
6078,8,Ram 1500,3,HATCHBACK,22-04-2021,24-10-2021,2,MUMBAI
6079,4,Kia Telluride,3,HATCHBACK,01-06-2021,13-10-2021,3,CHENNAI
6080,8,Ram 1500,2,SEDAN,16-07-2021,17-11-2021,4,DELHI
6081,4,Kia Telluride,2,SEDAN,14-07-2021,21-11-2021,1,KOLKATA
6082,5,Mazda CX-5,1,SUV,15-02-2021,07-10-2021,2,MUMBAI
6083,1,Chevrolet Corvette,2,SEDAN,14-04-2021,14-12-2021,2,MUMBAI
6084,8,Ram 1500,1,SUV,30-01-2021,22-07-2021,1,KOLKATA
6085,5,Mazda CX-5,1,SUV,03-03-2021,16-12-2021,1,KOLKATA
6086,6,Porsche 718,3,HATCHBACK,29-04-2021,08-08-2021,1,KOLKATA
6087,4,Kia Telluride,3,HATCHBACK,23-04-2021,28-09-2021,4,DELHI
6088,1,Chevrolet Corvette,1,SUV,23-03-2021,04-07-2021,1,KOLKATA
6089,3,Jeep Gladiator,3,HATCHBACK,25-02-2021,22-11-2021,4,DELHI
6090,8,Ram 1500,2,SEDAN,02-04-2021,27-07-2021,3,CHENNAI
6091,3,Jeep Gladiator,2,SEDAN,01-07-2021,22-08-2021,3,CHENNAI
6092,8,Ram 1500,3,HATCHBACK,25-01-2021,21-11-2021,4,DELHI
6093,6,Porsche 718,3,HATCHBACK,18-04-2021,13-09-2021,1,KOLKATA
6094,5,Mazda CX-5,3,HATCHBACK,16-06-2021,27-07-2021,2,MUMBAI
6095,7,Porsche Macan,2,SEDAN,25-02-2021,30-11-2021,4,DELHI
6096,5,Mazda CX-5,1,SUV,06-01-2021,09-07-2021,4,DELHI
6097,3,Jeep Gladiator,3,HATCHBACK,13-01-2021,27-10-2021,2,MUMBAI
6098,7,Porsche Macan,2,SEDAN,04-05-2021,30-07-2021,1,KOLKATA
6099,3,Jeep Gladiator,1,SUV,04-07-2021,04-09-2021,2,MUMBAI
6100,6,Porsche 718,2,SEDAN,07-07-2021,31-07-2021,3,CHENNAI
6101,8,Ram 1500,3,HATCHBACK,13-04-2021,03-09-2021,1,KOLKATA
6102,2,Honda Accord,3,HATCHBACK,16-06-2021,30-09-2021,2,MUMBAI
6103,3,Jeep Gladiator,1,SUV,01-06-2021,10-12-2021,2,MUMBAI
6104,1,Chevrolet Corvette,1,SUV,20-01-2021,08-07-2021,1,KOLKATA
6105,4,Kia Telluride,2,SEDAN,16-03-2021,02-10-2021,1,KOLKATA
6106,8,Ram 1500,1,SUV,09-02-2021,07-11-2021,1,KOLKATA
6107,6,Porsche 718,3,HATCHBACK,12-04-2021,26-07-2021,2,MUMBAI
6108,4,Kia Telluride,1,SUV,15-05-2021,01-07-2021,3,CHENNAI
6109,6,Porsche 718,2,SEDAN,07-02-2021,14-11-2021,1,KOLKATA
6110,8,Ram 1500,1,SUV,03-07-2021,14-08-2021,2,MUMBAI
6111,7,Porsche Macan,2,SEDAN,26-02-2021,08-10-2021,3,CHENNAI
6112,6,Porsche 718,3,HATCHBACK,25-06-2021,27-08-2021,3,CHENNAI
6113,7,Porsche Macan,2,SEDAN,27-04-2021,03-12-2021,3,CHENNAI
6114,8,Ram 1500,3,HATCHBACK,10-07-2021,17-12-2021,4,DELHI
6115,8,Ram 1500,1,SUV,20-03-2021,30-07-2021,3,CHENNAI
6116,8,Ram 1500,2,SEDAN,09-03-2021,11-10-2021,1,KOLKATA
6117,6,Porsche 718,3,HATCHBACK,07-03-2021,20-08-2021,3,CHENNAI
6118,7,Porsche Macan,1,SUV,16-05-2021,17-07-2021,1,KOLKATA
6119,1,Chevrolet Corvette,2,SEDAN,05-04-2021,27-10-2021,4,DELHI
6120,3,Jeep Gladiator,1,SUV,09-03-2021,16-10-2021,2,MUMBAI
6121,3,Jeep Gladiator,3,HATCHBACK,29-06-2021,24-11-2021,1,KOLKATA
6122,4,Kia Telluride,1,SUV,23-05-2021,02-09-2021,1,KOLKATA
6123,3,Jeep Gladiator,3,HATCHBACK,09-07-2021,02-07-2021,1,KOLKATA
6124,3,Jeep Gladiator,2,SEDAN,13-07-2021,07-11-2021,1,KOLKATA
6125,4,Kia Telluride,1,SUV,17-01-2021,10-11-2021,2,MUMBAI
6126,3,Jeep Gladiator,2,SEDAN,07-01-2021,03-12-2021,2,MUMBAI
6127,7,Porsche Macan,2,SEDAN,03-03-2021,11-12-2021,1,KOLKATA
6128,1,Chevrolet Corvette,3,HATCHBACK,14-01-2021,19-07-2021,2,MUMBAI
6129,3,Jeep Gladiator,2,SEDAN,06-03-2021,08-08-2021,3,CHENNAI
6130,6,Porsche 718,2,SEDAN,25-04-2021,08-08-2021,2,MUMBAI
6131,1,Chevrolet Corvette,2,SEDAN,15-03-2021,07-09-2021,4,DELHI
6132,6,Porsche 718,2,SEDAN,16-04-2021,08-10-2021,2,MUMBAI
6133,6,Porsche 718,2,SEDAN,17-05-2021,25-08-2021,3,CHENNAI
6134,7,Porsche Macan,1,SUV,29-05-2021,24-08-2021,3,CHENNAI
6135,8,Ram 1500,3,HATCHBACK,28-02-2021,15-10-2021,2,MUMBAI
6136,4,Kia Telluride,3,HATCHBACK,13-06-2021,16-10-2021,1,KOLKATA
6137,3,Jeep Gladiator,3,HATCHBACK,23-02-2021,24-08-2021,3,CHENNAI
6138,5,Mazda CX-5,1,SUV,15-07-2021,01-11-2021,4,DELHI
6139,5,Mazda CX-5,1,SUV,23-03-2021,23-07-2021,1,KOLKATA
6140,2,Honda Accord,1,SUV,29-03-2021,17-07-2021,2,MUMBAI
6141,4,Kia Telluride,3,HATCHBACK,17-01-2021,21-10-2021,3,CHENNAI
6142,1,Chevrolet Corvette,2,SEDAN,05-03-2021,07-08-2021,4,DELHI
6143,2,Honda Accord,1,SUV,06-04-2021,14-11-2021,4,DELHI
6144,6,Porsche 718,2,SEDAN,12-04-2021,23-08-2021,2,MUMBAI
6145,3,Jeep Gladiator,3,HATCHBACK,02-06-2021,05-09-2021,2,MUMBAI
6146,8,Ram 1500,2,SEDAN,20-04-2021,29-07-2021,1,KOLKATA
6147,8,Ram 1500,3,HATCHBACK,26-04-2021,09-08-2021,2,MUMBAI
6148,4,Kia Telluride,1,SUV,31-05-2021,02-11-2021,1,KOLKATA
6149,5,Mazda CX-5,3,HATCHBACK,22-03-2021,05-12-2021,4,DELHI
6150,3,Jeep Gladiator,3,HATCHBACK,01-06-2021,23-10-2021,2,MUMBAI
6151,1,Chevrolet Corvette,2,SEDAN,26-06-2021,13-10-2021,1,KOLKATA
6152,4,Kia Telluride,2,SEDAN,24-01-2021,19-07-2021,4,DELHI
6153,6,Porsche 718,3,HATCHBACK,15-04-2021,27-10-2021,1,KOLKATA
6154,8,Ram 1500,2,SEDAN,01-03-2021,17-12-2021,2,MUMBAI
6155,7,Porsche Macan,2,SEDAN,07-01-2021,23-07-2021,1,KOLKATA
6156,8,Ram 1500,2,SEDAN,26-05-2021,09-08-2021,1,KOLKATA
6157,2,Honda Accord,3,HATCHBACK,30-03-2021,22-09-2021,2,MUMBAI
6158,5,Mazda CX-5,2,SEDAN,12-04-2021,07-11-2021,3,CHENNAI
6159,8,Ram 1500,2,SEDAN,08-05-2021,01-11-2021,3,CHENNAI
6160,7,Porsche Macan,2,SEDAN,01-02-2021,03-12-2021,3,CHENNAI
6161,1,Chevrolet Corvette,3,HATCHBACK,04-04-2021,29-08-2021,3,CHENNAI
6162,4,Kia Telluride,1,SUV,28-06-2021,16-10-2021,2,MUMBAI
